stock_id,median_bas,mean_bas,median_log_activity,median_rv,mean_rv,rv_std,liquid_pct,illiquid_pct,mixed_pct,n_buckets,stock_regime,recommended_model
17,0.0004661402984165,0.0005980639838264,7.669347951766108,0.000712731228802,0.0009584725558929,0.0008834793162266,0.1943496727475282,0.2807930650327252,0.5248572622197466,57448,mixed,HAR-RV / WLS
59,0.0004624239053013,0.0006225338550682,7.677331677101242,0.0006219370021964,0.0008398770755786,0.000803997137957,0.1920619723213508,0.2752894072591174,0.5326486204195318,57445,mixed,HAR-RV / WLS
109,0.0004926982714544,0.0006190199313097,7.614079590354546,0.0007482563735664,0.0009734280478663,0.0008127090773466,0.1907737836191139,0.3188963356253808,0.4903298807555052,57445,mixed,HAR-RV / WLS
82,0.0004962994538816,0.0006881824448655,7.606815366252573,0.0005531408766179,0.0007778147174882,0.000816543137092,0.1766868173028344,0.3258828243410394,0.4974303583561262,57401,mixed,HAR-RV / WLS
96,0.0004734455161636,0.000557500781425,7.653838103194325,0.0008410936142975,0.0010398529951271,0.000734036423912,0.1380852915578764,0.2483028720626632,0.6136118363794604,57450,mixed,HAR-RV / WLS
113,0.0004882998057597,0.0005566108256343,7.623024336782803,0.0007814081801494,0.000942329212239,0.0006639906085285,0.1142056432662013,0.2448258455325593,0.6409685112012393,57449,mixed,HAR-RV / WLS
7,0.000542062607896,0.0006216852990647,7.518828859887001,0.0005756973985967,0.000719136905076,0.0006165693299676,0.1065549497448046,0.3436688905534168,0.5497761597017785,57407,mixed,HAR-RV / WLS
89,0.0004132145885447,0.0005539634104741,7.789540517432707,0.0005682286565978,0.0007619732486122,0.0008040154608686,0.0803177866439012,0.2002892137219715,0.7193929996341272,57397,mixed,HAR-RV / WLS
116,0.0008242590012811,0.0010669436473123,7.100638198614257,0.0007810862835479,0.0010415145384121,0.0009816756086896,0.0356327647192068,0.6523670958861145,0.3120001393946786,57391,illiquid,HAR-RV / WLS
98,0.0008235871462599,0.0011446089864126,7.101451973491169,0.0006775787060112,0.0009865512603616,0.0011575035569087,0.0249781811834526,0.6660150113457846,0.3090068074707628,57290,illiquid,HAR-RV / WLS
62,0.0008058685192741,0.0010123856828855,7.123156371456844,0.0009878684288198,0.0012870228104368,0.0010926223098327,0.0247910863509749,0.6433147632311977,0.3318941504178272,57440,illiquid,HAR-RV / WLS
126,0.0008786252218003,0.001130709260702,7.036893864102598,0.0009032502800956,0.0011944014319069,0.0011064893471934,0.0204654405996687,0.6971846945001308,0.2823498649002005,57365,illiquid,HAR-RV / WLS
3,0.0008823196340203,0.0010896919832893,7.0327063661752,0.0011453122267604,0.0014440722683951,0.0011852201190853,0.0164594001463057,0.730936705333194,0.2526038945205002,57414,illiquid,HAR-RV / WLS
88,0.001009841387527,0.0013398799610338,6.897982573319541,0.0007608074171054,0.0010719530513817,0.0011706690055003,0.0159091705505133,0.7682131969022672,0.2158776325472194,57074,illiquid,HAR-RV / WLS
90,0.0008830884214051,0.0011549988716407,7.03183717398673,0.0008434307594807,0.0011650848376389,0.0011734736413084,0.014917050048794,0.7160358288024536,0.2690471211487523,57384,illiquid,HAR-RV / WLS
6,0.0008396595085436,0.0009727942725307,7.082164151314084,0.0013228850343697,0.0016155726196185,0.0011759672375517,0.0136255924170616,0.7042270699749094,0.282147337608029,57392,illiquid,HAR-RV / WLS
112,0.001112455556424,0.0014513042057389,6.801399821592543,0.0008517220210447,0.0011701290715474,0.0012310432757238,0.0124088994529597,0.8292465525980041,0.1583445479490361,57217,illiquid,HAR-RV / WLS
9,0.0009907557449532,0.001277987379131,6.917024970123419,0.0009114711720279,0.0012246530008288,0.0011645388806975,0.0122046900880481,0.776828524104263,0.2109667858076889,57355,illiquid,HAR-RV / WLS
103,0.0008977461280791,0.0012109612121128,7.015408299553728,0.0008149023093213,0.001151236775694,0.0013050669729654,0.0105597542457193,0.7266158169409875,0.2628244288132931,57293,illiquid,HAR-RV / WLS
5,0.0009396262223108,0.0011536447496915,6.969904894765307,0.0008545774245799,0.0011147987706415,0.0010216556978141,0.0105522028813618,0.7655143544842502,0.2239334426343879,57334,illiquid,HAR-RV / WLS
33,0.0012416740755214,0.0016389255747396,6.691731612495957,0.0008396312588038,0.0012265810602968,0.0014125491336046,0.0057416772018541,0.8688017980053379,0.1254565247928079,56952,illiquid,HAR-RV / WLS
40,0.0009458572888194,0.0012075047746098,6.963308583674444,0.0009309072482293,0.0012317889062265,0.0011353322731127,0.00439177413733,0.7904147786685256,0.2051934471941443,57380,illiquid,HAR-RV / WLS
97,0.0010708784679114,0.0013334890915271,6.839413896662326,0.0010993727396748,0.0014347193389247,0.0012490116029176,0.0036580904767711,0.8364659362098699,0.159875973313359,57407,illiquid,HAR-RV / WLS
27,0.0013083365967966,0.0016483671357024,6.6395431648624985,0.0010564521096552,0.0014712238738171,0.0015302081336354,0.0034586965255821,0.8969727671319021,0.0995685363425157,57247,illiquid,HAR-RV / WLS
75,0.0012511847245043,0.0016190827790606,6.684116875065374,0.0011121228856446,0.0014885212416163,0.0014826228903103,0.0011002060703433,0.9195452481575914,0.0793545457720652,57262,illiquid,HAR-RV / WLS
37,0.0013773174279245,0.0016631807806169,6.588269147327349,0.0010213301994079,0.0013982555558609,0.0014312186164818,0.000932737320052,0.941307944106156,0.0577593185737918,56822,illiquid,HAR-RV / WLS
18,0.0018571326327972,0.0022041048896217,6.290039665364174,0.0013913063944466,0.0018514742717969,0.0017622345125245,0.000105152471083,0.9858044164037856,0.0140904311251314,57060,illiquid,HAR-RV / WLS
31,0.0013030411779138,0.0012087059174161,6.6435904295382535,0.0004340664812973,0.0007560470866025,0.0008175744250605,0.0,1.0,0.0,57450,illiquid,HAR-RV / WLS
