time_id,bucket_idx,pred_RV,actual_RV,QLIKE,MSE,model,stock_id
31949,3,0.0009527052670408,0.0040681986861139,-2.686050467697152,9.706299244287254e-06,"GARCH(1,1)-t",3
32219,0,0.0036560567973028,0.0063172821718702,-3.883475114187384,7.08212049424106e-06,"GARCH(1,1)-t",3
8256,1,0.0011332387919817,0.0042108137399991,-3.0669417079066403,9.471467560663946e-06,"GJR-GARCH(1,1,1)-t",5
633,3,0.000468889566326,0.0026062449605795,-2.106808981032236,4.568288081344273e-06,"GJR-GARCH(1,1,1)-t",5
17424,2,0.0002615171619774,0.0015627340963946,-2.273364213658459,1.69316551041389e-06,"GJR-GARCH(1,1,1)-t",5
25617,0,0.0014254565297727,0.0053308574744705,-2.8135086429061853,1.5252156538846095e-05,"GJR-GARCH(1,1,1)-t",5
1125,2,0.0010821089664104,0.0046266309216011,-2.553274977317791,1.256363589082828e-05,"GJR-GARCH(1,1,1)-t",5
1227,1,0.0003098157992378,0.0020351865863496,-1.5105113263838188,2.9769043530186392e-06,"GJR-GARCH(1,1,1)-t",5
1227,2,0.0003098157992378,0.0019864348398016,-1.6678685259454005,2.811051407180928e-06,"GJR-GARCH(1,1,1)-t",5
25815,0,0.0001888926384103,0.0016792995340836,0.3159010682978209,2.221312714670377e-06,"GJR-GARCH(1,1,1)-t",5
25815,3,0.0001888926384103,0.0013579194633166,-1.3854890624749654,1.3666237173503906e-06,"GJR-GARCH(1,1,1)-t",5
26107,0,0.0005941195208585,0.003393058381847,-1.717359692052022,7.834058747551049e-06,"GJR-GARCH(1,1,1)-t",5
26107,2,0.0005941195208585,0.0025779080755915,-3.0893905337208434,3.935417029889252e-06,"GJR-GARCH(1,1,1)-t",5
10017,3,0.0037527999997695,0.0115554218425533,-2.5061063223654108,6.088090762148536e-05,"GJR-GARCH(1,1,1)-t",5
1981,1,0.0008495618644378,0.0051952230160649,-0.9556106261180471,1.8884770844760765e-05,"GJR-GARCH(1,1,1)-t",5
1981,3,0.0008495618644378,0.0032358691946912,-3.2619215651928064,5.694462674420998e-06,"GJR-GARCH(1,1,1)-t",5
18701,2,0.0007167531214905,0.0029005415383646,-3.194000017043723,4.76893184967311e-06,"GJR-GARCH(1,1,1)-t",5
10546,1,0.0009110352488316,0.0036739264651947,-2.9682348774011817,7.633567873455822e-06,"GJR-GARCH(1,1,1)-t",5
10546,2,0.0009110352488316,0.0037068155565022,-2.9321340883815727,7.816387528758159e-06,"GJR-GARCH(1,1,1)-t",5
26944,3,0.000318131554647,0.0020276045141377,-1.6795674113123535,2.9222977992296405e-06,"GJR-GARCH(1,1,1)-t",5
10633,1,0.000758845834342,0.0029852900039703,-3.2497244479992964,4.957053640471693e-06,"GJR-GARCH(1,1,1)-t",5
27127,2,0.0009654977825302,0.0038006419789295,-3.006408225712677,8.038042614376163e-06,"GJR-GARCH(1,1,1)-t",5
10806,2,0.001828139708968,0.0057934382230573,-3.1354216549023204,1.5723592305838547e-05,"GJR-GARCH(1,1,1)-t",5
27194,3,0.0010207275125116,0.0040666463049764,-2.9031731419552926,9.277621290290176e-06,"GJR-GARCH(1,1,1)-t",5
19262,1,0.0016734193240662,0.00933085229487,-0.8169662359713277,5.863627970235293e-05,"GJR-GARCH(1,1,1)-t",5
19262,2,0.0016734193240662,0.0055736841198074,-3.062170483961679,1.5212065476898052e-05,"GJR-GARCH(1,1,1)-t",5
19262,3,0.0016734193240662,0.0063426816371371,-2.602633829717047,2.1802010548264108e-05,"GJR-GARCH(1,1,1)-t",5
11113,3,0.0023860593537618,0.0074875251949138,-2.900082347566239,2.602495372844033e-05,"GJR-GARCH(1,1,1)-t",5
11995,2,0.0032765481709021,0.0081932862022183,-3.220380104598191,2.41743128685902e-05,"GJR-GARCH(1,1,1)-t",5
3999,0,0.0012958004964035,0.0046326932576586,-3.0734672830175924,1.1134853300116096e-05,"GJR-GARCH(1,1,1)-t",5
20408,1,0.0007295125933113,0.0062252512877724,1.3103051728771602,3.0203143797796965e-05,"GJR-GARCH(1,1,1)-t",5
28697,2,0.0007970604001197,0.0039051677116178,-2.235117383171027,9.660331059787812e-06,"GJR-GARCH(1,1,1)-t",5
28837,3,0.0004528447131795,0.0040313136585051,1.2022375039599815,1.280543999265919e-05,"GJR-GARCH(1,1,1)-t",5
20715,1,0.0003493546570752,0.0023328809332454,-1.2817362821241742,3.934376488257556e-06,"GJR-GARCH(1,1,1)-t",5
29150,0,5.00624160865267e-05,0.0006256198873488,2.5945577135051714,3.312664027258226e-07,"GJR-GARCH(1,1,1)-t",5
29150,1,5.00624160865267e-05,0.0005099831189069,0.2847057830263058,2.1152705288278617e-07,"GJR-GARCH(1,1,1)-t",5
29150,2,5.00624160865267e-05,0.0013701792614736,17.46717937918589,1.7427084854747175e-06,"GJR-GARCH(1,1,1)-t",5
29150,3,5.00624160865267e-05,0.00066495984536,3.3803759197860224,3.780988485271261e-07,"GJR-GARCH(1,1,1)-t",5
29219,1,0.0011206258596489,0.0040797274570614,-3.153288513190269,8.75628226380866e-06,"GJR-GARCH(1,1,1)-t",5
29271,1,0.0020517835342253,0.0062098168055427,-3.162500063209985,1.7289240685381808e-05,"GJR-GARCH(1,1,1)-t",5
4762,1,0.0010292351650585,0.0046131216966344,-2.396852171459166,1.2844242671210844e-05,"GJR-GARCH(1,1,1)-t",5
13028,0,0.0006261024831454,0.0029733034094658,-2.6270879805668628,5.509352188519338e-06,"GJR-GARCH(1,1,1)-t",5
4844,2,0.0001987844217903,0.0024305445909683,3.703747928930202,4.980753452729383e-06,"GJR-GARCH(1,1,1)-t",5
13207,1,0.0007247205745971,0.0028885207605608,-3.244021678443353,4.68203124477617e-06,"GJR-GARCH(1,1,1)-t",5
5249,0,0.0008300771806155,0.003814525060585,-2.498605865738126,8.906929148253936e-06,"GJR-GARCH(1,1,1)-t",5
5249,2,0.0008300771806155,0.003717399455664,-2.6156137864340927,8.336629919990755e-06,"GJR-GARCH(1,1,1)-t",5
5249,3,0.0008300771806155,0.0040535243117593,-2.2106817343976424,1.0390611407278646e-05,"GJR-GARCH(1,1,1)-t",5
21848,0,0.0002672817933884,0.0013912932127058,-3.021864796703128,1.2634016707557598e-06,"GJR-GARCH(1,1,1)-t",5
21848,2,0.0002672817933884,0.001668580843476,-1.98442926001774,1.963639027776215e-06,"GJR-GARCH(1,1,1)-t",5
21848,3,0.0002672817933884,0.0014689865505531,-2.731185297503645,1.4440943233921035e-06,"GJR-GARCH(1,1,1)-t",5
30183,0,0.000964052999364,0.0036455716659907,-3.162858841658666,7.190542359466912e-06,"GJR-GARCH(1,1,1)-t",5
22590,1,0.0004269270152936,0.0026650030500834,-1.5166055822526705,5.008984337500165e-06,"GJR-GARCH(1,1,1)-t",5
22912,2,0.0003520960231352,0.0016358034989743,-3.305704964834688,1.6479048835250613e-06,"GJR-GARCH(1,1,1)-t",5
6657,1,0.0002857310504931,0.0026019319025273,0.945767762766943,5.364786386963847e-06,"GJR-GARCH(1,1,1)-t",5
6657,2,0.0002857310504931,0.0020437412857624,-1.0077847678437752,3.0905999873115368e-06,"GJR-GARCH(1,1,1)-t",5
7632,1,0.0025645382217904,0.0071304562176432,-3.185571331142023,2.084760714485219e-05,"GJR-GARCH(1,1,1)-t",5
32255,3,0.0009084394002568,0.0037191189471531,-2.9098175538865982,7.899919515340802e-06,"GJR-GARCH(1,1,1)-t",5
25148,1,0.0022545695919488,0.0049564718165425,-3.896384649070274,7.300275631264033e-06,"GJR-GARCH(1,1,1)-t",6
8913,1,0.0060065121527089,0.0076665433655219,-3.8385391334192978,2.755703627513273e-06,"GJR-GARCH(1,1,1)-t",6
8913,3,0.0060065121527089,0.0070295477928668,-3.9445899589999662,1.0466019210332062e-06,"GJR-GARCH(1,1,1)-t",6
25335,1,0.0021547395291698,0.0052153020785811,-3.7196991113232687,9.367043118858688e-06,"GJR-GARCH(1,1,1)-t",6
9077,3,0.001265124049068,0.0053868118616574,-2.414653344804428,1.6988310424447907e-05,"GJR-GARCH(1,1,1)-t",6
25687,1,0.0018080559358882,0.0042504134711272,-3.964683402541218,5.965110329938479e-06,"GJR-GARCH(1,1,1)-t",6
25687,3,0.0018080559358882,0.0043621119375854,-3.9029051885816335,6.523202059805231e-06,"GJR-GARCH(1,1,1)-t",6
9367,1,0.001978585471143,0.0049549897174064,-3.721063939020557,8.858982237174435e-06,"GJR-GARCH(1,1,1)-t",6
25799,0,0.0007083670941636,0.002447079091546,-3.798012861376841,3.0231194098414564e-06,"GJR-GARCH(1,1,1)-t",6
18142,1,0.0015329041687041,0.003890647178904,-3.942502212707127,5.558952102146288e-06,"GJR-GARCH(1,1,1)-t",6
18231,3,0.0029935396348241,0.0062632625284538,-3.719039003868204,1.0691087801125738e-05,"GJR-GARCH(1,1,1)-t",6
18479,2,0.0074103204448179,0.0097901385446901,-3.5837324473420056,5.663534188479281e-06,"GJR-GARCH(1,1,1)-t",6
18479,3,0.0074103204448179,0.0071841981999166,-3.935396098621196,5.1131269639208304e-08,"GJR-GARCH(1,1,1)-t",6
10488,0,0.0024507661031434,0.0053755320531429,-3.8179457609070457,8.554255862276256e-06,"GJR-GARCH(1,1,1)-t",6
10619,1,0.0008694769229241,0.0029624309824332,-3.640477178838308,4.380456695215288e-06,"GJR-GARCH(1,1,1)-t",6
10810,3,0.001544331509234,0.0061130504718574,-2.514784458149894,2.0873192959434477e-05,"GJR-GARCH(1,1,1)-t",6
27278,1,0.0042723666452952,0.0066999322683899,-3.8873857418821594,5.893074854430804e-06,"GJR-GARCH(1,1,1)-t",6
27403,3,0.0003773784961597,0.0014754335623466,-3.9725702369567775,1.2057249283786112e-06,"GJR-GARCH(1,1,1)-t",6
27416,0,0.0045683364766018,0.0086201765603982,-3.501666209108909,1.6417408064658865e-05,"GJR-GARCH(1,1,1)-t",6
27427,0,0.0033593715405112,0.005918979946969,-3.934070635130829,6.551595194409277e-06,"GJR-GARCH(1,1,1)-t",6
27427,3,0.0033593715405112,0.0060460234039306,-3.8962530089976193,7.218098235214765e-06,"GJR-GARCH(1,1,1)-t",6
2876,1,0.0054471569810509,0.0084075742065573,-3.669182131445493,8.764070149074969e-06,"GJR-GARCH(1,1,1)-t",6
19262,1,0.0027524568719403,0.0058513192771212,-3.76940814798771,9.602948206243146e-06,"GJR-GARCH(1,1,1)-t",6
27469,3,0.003142340551423,0.0058279431305545,-3.908136967763106,7.212461213037756e-06,"GJR-GARCH(1,1,1)-t",6
11113,2,0.0029954737290238,0.0056073139261346,-3.938723958722561,6.821709215243541e-06,"GJR-GARCH(1,1,1)-t",6
19579,3,0.0023970173150708,0.0069009326510242,-3.154563557771472,2.0285253353436097e-05,"GJR-GARCH(1,1,1)-t",6
19639,2,0.0060381645614874,0.0073503334985384,-3.892342643951301,1.7217873193613964e-06,"GJR-GARCH(1,1,1)-t",6
11914,2,0.0029013388392501,0.0056088639783337,-3.90938445007284,7.330692378769586e-06,"GJR-GARCH(1,1,1)-t",6
20213,0,0.0003663775602534,0.0033033769506402,1.104472809877964,8.625965419132339e-06,"GJR-GARCH(1,1,1)-t",6
20234,1,0.0006111948236189,0.0029861928687937,-2.5142666484843765,5.6406157145837004e-06,"GJR-GARCH(1,1,1)-t",6
20234,2,0.0006111948236189,0.0033061371179057,-1.990793221112142,7.262713969535324e-06,"GJR-GARCH(1,1,1)-t",6
12552,1,0.0003628658218382,0.0016250259281854,-3.443166630780534,1.5930481340542376e-06,"GJR-GARCH(1,1,1)-t",6
20851,3,0.0027346759566648,0.0057557855645358,-3.7970009804356337,9.127103262770314e-06,"GJR-GARCH(1,1,1)-t",6
21164,3,0.0024045211858658,0.0052685360988822,-3.839308758093078,8.202581421979986e-06,"GJR-GARCH(1,1,1)-t",6
29380,0,0.0020703963080322,0.0048006608058212,-3.8612993527716415,7.454344227886984e-06,"GJR-GARCH(1,1,1)-t",6
4927,1,0.0034903880011222,0.0061907094787248,-3.884097301506452,7.291736082401871e-06,"GJR-GARCH(1,1,1)-t",6
21647,2,0.0017496051239464,0.0046560638605147,-3.687156755403133,8.447502387373736e-06,"GJR-GARCH(1,1,1)-t",6
5517,0,0.0018162653971435,0.0042959308692175,-3.945717834133036,6.1487408533957e-06,"GJR-GARCH(1,1,1)-t",6
22166,3,0.0041701404723689,0.0070908656059708,-3.779415449850743,8.530635306053448e-06,"GJR-GARCH(1,1,1)-t",6
22249,1,0.0026899993440773,0.0053991783727024,-3.911084333211616,7.3396510091419134e-06,"GJR-GARCH(1,1,1)-t",6
14077,1,0.0007753570911922,0.0026038622146184,-3.803912027706658,3.3434309863958164e-06,"GJR-GARCH(1,1,1)-t",6
14126,2,0.0058088195816512,0.0071458649211851,-3.918202848547093,1.7876902399691466e-06,"GJR-GARCH(1,1,1)-t",6
14452,2,0.000405180387469,0.0022990239135484,-2.137103172769871,3.58664330127263e-06,"GJR-GARCH(1,1,1)-t",6
22649,3,0.0014463223085012,0.0039503974771402,-3.807391627074733,6.270392450194276e-06,"GJR-GARCH(1,1,1)-t",6
30986,3,0.0008831798227028,0.0034089064913394,-3.172171524709271,6.3792952046616505e-06,"GJR-GARCH(1,1,1)-t",6
31046,1,0.0042109436083301,0.0071015933523439,-3.783607240307156,8.355855942566825e-06,"GJR-GARCH(1,1,1)-t",6
31119,1,0.0009899778408042,0.0032956073089449,-3.588857214011024,5.315927244358471e-06,"GJR-GARCH(1,1,1)-t",6
22947,3,0.0019921298989153,0.0048797373640976,-3.7690432933162112,8.338276872976308e-06,"GJR-GARCH(1,1,1)-t",6
23017,3,0.0003874933388547,0.0021747137271221,-2.2435509672231166,3.194156716238426e-06,"GJR-GARCH(1,1,1)-t",6
14836,2,0.002152703554287,0.0051945547446415,-3.72799310092174,9.25285866426098e-06,"GJR-GARCH(1,1,1)-t",6
14979,0,0.0013227992700495,0.0038060582485749,-3.750729388700465,6.166575154426802e-06,"GJR-GARCH(1,1,1)-t",6
23312,1,0.0011056928297001,0.0033732357309523,-3.7564939565157855,5.1417508090188255e-06,"GJR-GARCH(1,1,1)-t",6
23464,3,0.0019999127621909,0.004522073567581,-3.953516306237864,6.361295128246011e-06,"GJR-GARCH(1,1,1)-t",6
15344,0,0.0029603260757664,0.0065280670593902,-3.6172707201852754,1.272877572622835e-05,"GJR-GARCH(1,1,1)-t",6
8360,1,0.0012643398581568,0.0043786368288424,-3.2100248920704386,9.698845621621258e-06,"GJR-GARCH(1,1,1)-t",9
254,2,0.0020167533445597,0.0064504442816267,-3.0078363743734675,1.9657615325429707e-05,"GJR-GARCH(1,1,1)-t",9
25018,1,0.0013964902835974,0.0047393785191291,-3.1800147597543966,1.1174901755256068e-05,"GJR-GARCH(1,1,1)-t",9
25219,2,0.0010407785416826,0.0035935956835753,-3.4149905383152315,6.5168753599407685e-06,"GJR-GARCH(1,1,1)-t",9
25312,0,0.0005030519869716,0.0024825756619071,-2.65978899814404,3.918513979629822e-06,"GJR-GARCH(1,1,1)-t",9
25312,2,0.0005030519869716,0.0036625827807548,-0.3140928287456992,9.982634836863774e-06,"GJR-GARCH(1,1,1)-t",9
25312,3,0.0005030519869716,0.002321221742181,-2.980538988015729,3.305741258757909e-06,"GJR-GARCH(1,1,1)-t",9
746,3,0.0002417747411767,0.0020695593665653,0.2323618300217287,3.340796636806771e-06,"GJR-GARCH(1,1,1)-t",9
25357,1,0.0013959555098908,0.0048915020290981,-3.070123190130158,1.2218845467942071e-05,"GJR-GARCH(1,1,1)-t",9
17293,1,0.004770721826297,0.0094504650431414,-3.364327857183658,2.189999657560053e-05,"GJR-GARCH(1,1,1)-t",9
17603,0,0.0002954573076301,0.0014871763734002,-3.093513230979462,1.4201943317198453e-06,"GJR-GARCH(1,1,1)-t",9
17603,1,0.0002954573076301,0.002316430350109,-0.2868337030293348,4.0843320384262265e-06,"GJR-GARCH(1,1,1)-t",9
17603,3,0.0002954573076301,0.0015486319340955,-2.8855117393655547,1.5704466444165738e-06,"GJR-GARCH(1,1,1)-t",9
1242,1,0.0003042103943687,0.0014224082946281,-3.422052372525302,1.250366544144426e-06,"GJR-GARCH(1,1,1)-t",9
17832,1,0.0008823391519655,0.0037074546198281,-2.831086481841494,7.981277406756141e-06,"GJR-GARCH(1,1,1)-t",9
9890,3,0.0005318529315659,0.0030496491637357,-1.8051351765133283,6.339297866728048e-06,"GJR-GARCH(1,1,1)-t",9
10262,2,0.001040670418456,0.0036737163896593,-3.3377461826948243,6.932931086469553e-06,"GJR-GARCH(1,1,1)-t",9
2077,0,0.0024080365663289,0.0077536105984926,-2.8090545052642097,2.8575161733342776e-05,"GJR-GARCH(1,1,1)-t",9
10461,3,0.0030943203017355,0.0076037920782905,-3.3208486154881425,2.033533570354548e-05,"GJR-GARCH(1,1,1)-t",9
10488,1,0.0012400335184437,0.0042764397958594,-3.2439683183025303,9.219763081529194e-06,"GJR-GARCH(1,1,1)-t",9
27003,2,0.0008132571586451,0.00303121129897,-3.387214967666116,4.9193205685842144e-06,"GJR-GARCH(1,1,1)-t",9
2644,3,0.0003477621856929,0.0019759225599904,-2.282170484050683,2.650906204432573e-06,"GJR-GARCH(1,1,1)-t",9
11121,1,0.0008123074695155,0.0033555371527173,-2.984760898576857,6.468017221518225e-06,"GJR-GARCH(1,1,1)-t",9
19512,3,0.0021340039213162,0.0087157986775045,-2.065508492928388,4.33200222125867e-05,"GJR-GARCH(1,1,1)-t",9
27981,0,0.0007953560247785,0.0037953359864815,-2.364850169836954,8.999879770619367e-06,"GJR-GARCH(1,1,1)-t",9
11686,2,0.0030724457020154,0.0088260735755544,-2.9126273434028613,3.310423370716381e-05,"GJR-GARCH(1,1,1)-t",9
20099,1,0.0008154462457823,0.0035205745198222,-2.794415647110899,7.317718979009914e-06,"GJR-GARCH(1,1,1)-t",9
20099,2,0.0008154462457823,0.0033688720834099,-2.980451743539006,6.519983508264047e-06,"GJR-GARCH(1,1,1)-t",9
4067,3,0.001676578638456,0.0050672930362489,-3.3685990374450103,1.1496944127399936e-05,"GJR-GARCH(1,1,1)-t",9
20460,0,0.0008938207682083,0.003702083644099,-2.8781417537524527,7.886340380105854e-06,"GJR-GARCH(1,1,1)-t",9
20796,1,0.0008559276536968,0.0034077354455339,-3.081988860440486,6.51172300648019e-06,"GJR-GARCH(1,1,1)-t",9
29145,0,0.0017919275408357,0.0061081131856642,-2.915780266122391,1.862945852062356e-05,"GJR-GARCH(1,1,1)-t",9
4762,2,0.000860258493887,0.0031706224680354,-3.372615143301766,5.337781693042482e-06,"GJR-GARCH(1,1,1)-t",9
12981,2,0.0016258731139785,0.005935405840172,-2.7711143350163225,1.857207231813212e-05,"GJR-GARCH(1,1,1)-t",9
4889,3,0.0006024350170758,0.0031203602866646,-2.234950885161478,6.339947663233377e-06,"GJR-GARCH(1,1,1)-t",9
4927,3,0.0024917816315433,0.0065893669174045,-3.350317349946009,1.6790205174905728e-05,"GJR-GARCH(1,1,1)-t",9
29570,0,0.0026410139003491,0.0071490385781542,-3.2296628288550018,2.032228649569938e-05,"GJR-GARCH(1,1,1)-t",9
21888,2,0.0027398588504177,0.0069908085935959,-3.348327436478891,1.807057371902633e-05,"GJR-GARCH(1,1,1)-t",9
5817,3,0.0021830119400539,0.0064774828002383,-3.1598269323079604,1.8442479968972143e-05,"GJR-GARCH(1,1,1)-t",9
30412,2,0.0018949455310073,0.006380940537008,-2.9012174519140186,2.0124151193862794e-05,"GJR-GARCH(1,1,1)-t",9
5944,3,0.0020804110315371,0.0067496239299455,-2.930819412994332,2.1801549090662648e-05,"GJR-GARCH(1,1,1)-t",9
6144,2,0.0038762293766639,0.0092193609065748,-3.174457075436105,2.8549054545927244e-05,"GJR-GARCH(1,1,1)-t",9
22766,3,0.0006998890152637,0.0037834518432869,-1.858800494722348,9.508359714365997e-06,"GJR-GARCH(1,1,1)-t",9
31170,0,0.0049469362842466,0.0126724606053799,-2.747308268851909,5.968372603642162e-05,"GJR-GARCH(1,1,1)-t",9
6599,0,0.0009419210668716,0.0033755912234554,-3.3838586145168543,5.922750431046168e-06,"GJR-GARCH(1,1,1)-t",9
6599,1,0.0009419210668716,0.0033965904182677,-3.3615646075656747,6.0254016246829e-06,"GJR-GARCH(1,1,1)-t",9
23566,0,0.0006357418636119,0.0026500426226077,-3.192292409508749,4.057407547690986e-06,"GJR-GARCH(1,1,1)-t",9
23652,3,0.0011566948509612,0.0052073900430664,-2.260231985899674,1.6408131539343456e-05,"GJR-GARCH(1,1,1)-t",9
23724,2,0.0017996251508359,0.0072480698629163,-2.2926326716925223,2.9685549780596683e-05,"GJR-GARCH(1,1,1)-t",9
7564,1,0.0036424164626746,0.0101046747642732,-2.8409400720418487,4.176078235657889e-05,"GJR-GARCH(1,1,1)-t",9
32254,3,0.0027664791482328,0.0074040697598563,-3.213828643118485,2.150724668101772e-05,"GJR-GARCH(1,1,1)-t",9
15904,1,0.0008670505680938,0.0049780573560643,-1.309044138748539,1.690037681073952e-05,"GJR-GARCH(1,1,1)-t",9
32299,0,0.001134618317493,0.0039577343015483,-3.2932953805836136,7.969983859428016e-06,"GJR-GARCH(1,1,1)-t",9
8101,0,0.0014060567931164,0.0054553227004192,-2.687092444147977,1.6396554388044196e-05,"GJR-GARCH(1,1,1)-t",9
8190,0,0.001299516361642,0.004349270214671,-3.2989255180794403,9.300998564065077e-06,"GJR-GARCH(1,1,1)-t",9
25150,2,0.0005646614720036,0.0038133236891927,-0.7259923700369173,1.0553806201391956e-05,"GJR-GARCH(1,1,1)-t",18
9352,1,0.0006965310232615,0.0037495999626095,-1.8861491836431137,9.321229948411032e-06,"GJR-GARCH(1,1,1)-t",18
25754,3,0.0002815641741168,0.0022735236993421,-0.100530207931655,3.96790275013559e-06,"GJR-GARCH(1,1,1)-t",18
